source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment,ped_bridge_mode_label,ped_bridge_value_delta,ped_bridge_population_warning
Current finalist Base case,2026,FY2026,Key volumes,PED volume,ped_volume,3064.018338189692,million litres,bridge_input,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4); VFM 202405 Base uptake shares; BEFU26 rate cells AA5; AA7; AA9,raw PED/light-petrol VKT * BEFU26 litres intensity / 100,source_backed,raw AR(1) PED VKT/capita + scenario-input population (scenario_input_population_with_mbu_population_proxy_for_missing_quarters) + BEFU26 intensity,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4),scenario_input_population_with_mbu_population_proxy_for_missing_quarters,PED__VNEXT_SOLVED_CONVEX_TOP2,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),152.51184249080143,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%; warning_current_finalist_uses_official_population_proxy,0.0,warning_current_finalist_uses_official_population_proxy
Current finalist Base case,2026,FY2026,Key volumes,Light petrol VKT,light_petrol_vkt,33085.33429827859,million km,bridge_input,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4); VFM 202405 Base uptake shares; BEFU26 rate cells AA5; AA7; AA9,raw AR(1) PED VKT per capita * scenario-input population,source_backed,raw AR(1) PED VKT per capita x scenario-input population; raw Light RUC conventional model forecast expanded by MoT VFM 202405 Base uptake shares (conventional_anchor_vfm_composition_v1),forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4),scenario_input_population_with_mbu_population_proxy_for_missing_quarters,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),1646.8260748843386,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%; warning_current_finalist_uses_official_population_proxy,0.0,warning_current_finalist_uses_official_population_proxy
Current finalist Base case,2026,FY2026,Key volumes,PED VKT per capita,ped_vkt_per_capita,6168.639959079953,km/person,bridge_input,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2,sum quarterly current finalist PED VKT/capita,source_backed,current_finalist_model,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2,current_finalist_model,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),308.718514644429,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,Key volumes,TUC GTK,tuc_gtk,8224343155.99,tonne-km,bridge_input,annual_spine.csv,AA13,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,RUC,Light RUC net revenue,light_ruc_net_revenue,866.4745234882769,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4); VFM 202405 Base uptake shares; BEFU26 rate cells AA5; AA7; AA9,conventional Light RUC km * BEFU26 conventional Light effective rate,source_backed,"raw AR(1) PED bridge and conventional-anchor VFM composition, scenario-input population and BEFU26 effective rate",,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1,2026Q2,True,Current-finalist FY nowcast (3 actual + 1 forecast),6.572848103281672,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,1134.1059888764494,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2,sum quarterly current Heavy RUC net km * BEFU26 effective rate,source_backed,current_finalist_model + BEFU26 effective rate,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1,2026Q2,True,Current-finalist FY nowcast (3 actual + 1 forecast),-9.704084415074703,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,83.3370955480371,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4); VFM 202405 Base uptake shares; BEFU26 rate cells AA5; AA7; AA9,allocated Light BEV RUC km * BEFU26 Light BEV effective rate,source_backed,"raw AR(1) PED bridge and conventional-anchor VFM composition, scenario-input population and BEFU26 effective rate",,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,True,Current-finalist FY nowcast (2 actual + 2 forecast),1.9650472230095204,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,AA31,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,22.33981533227866,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4); VFM 202405 Base uptake shares; BEFU26 rate cells AA5; AA7; AA9,allocated PHEV RUC km * BEFU26 PHEV effective rate,source_backed,"raw AR(1) PED bridge and conventional-anchor VFM composition, scenario-input population and BEFU26 effective rate",,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,True,Current-finalist FY nowcast (2 actual + 2 forecast),0.5243593581362624,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,RUC,RUC refunds,ruc_refunds,67.4141906681215,$m nominal ex GST,deduction,annual_spine.csv,AA33,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,RUC,Gross RUC,gross_ruc_revenue,2173.6716139131636,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2026,optimized light_ruc_net_revenue + heavy_ruc_net_revenue + optimized light_bev_ruc_net_revenue + BEFU26 heavy_bev_ruc_net_revenue + optimized phev_ruc_net_revenue + BEFU26 ruc_refunds,source_backed,current_hybrid_formula,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),-0.6404732458022409,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,RUC,RUC admin,ruc_admin_revenue,34.237617587825,$m nominal ex GST,deduction,annual_spine.csv,AA35,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,RUC,RUC net admin,ruc_revenue_net_admin,2139.4339963253387,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2026,gross_ruc_revenue - BEFU26 ruc_admin_revenue,source_backed,current_hybrid_formula,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),-0.6404732457967839,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,RUC,RUC net admin/refunds,total_ruc_net_revenue,2072.019805657217,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2026,ruc_revenue_net_admin - BEFU26 ruc_refunds,source_backed,current_hybrid_formula,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),-0.6404732457986029,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,FED,Gross PED,gross_ped_revenue,2145.548201133949,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4); VFM 202405 Base uptake shares; BEFU26 rate cells AA5; AA7; AA9,raw PED/light-petrol VKT * BEFU26 litres intensity / 100 * BEFU26 PED rate,source_backed,"raw AR(1) PED bridge and conventional-anchor VFM composition, scenario-input population and BEFU26 effective rate; population_source=scenario_input_population_with_mbu_population_proxy_for_missing_quarters",forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4),scenario_input_population_with_mbu_population_proxy_for_missing_quarters,PED__VNEXT_SOLVED_CONVEX_TOP2,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,True,Current-finalist FY nowcast (2 actual + 2 forecast),106.79489258575859,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%; warning_current_finalist_uses_official_population_proxy,0.0,warning_current_finalist_uses_official_population_proxy
Current finalist Base case,2026,FY2026,FED,LPG,gross_lpg_revenue,42.0451626401906,$m nominal ex GST,leaf,annual_spine.csv,AA41,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,AA42,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,FED,Gross FED,gross_fed_revenue,2187.5933637741396,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2026,gross_ped_revenue + BEFU26 gross_lpg_revenue + BEFU26 gross_cng_revenue,source_backed,current_hybrid_formula,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),106.79489258575904,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%; warning_current_finalist_uses_official_population_proxy,0.0,warning_current_finalist_uses_official_population_proxy
Current finalist Base case,2026,FY2026,FED,FED refunds,fed_refunds,72.3868062026043,$m nominal ex GST,deduction,annual_spine.csv,AA44,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,FED,Net FED,net_fed_revenue,2115.206557571535,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2026,gross_fed_revenue - BEFU26 fed_refunds,source_backed,current_hybrid_formula,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),106.7948925857545,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%; warning_current_finalist_uses_official_population_proxy,0.0,warning_current_finalist_uses_official_population_proxy
Current finalist Base case,2026,FY2026,MVR,MR1,mr1_revenue,436.822707962969,$m nominal ex GST,leaf,annual_spine.csv,AA48,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,MVR,MR2,mr2_revenue,31.3740054746584,$m nominal ex GST,leaf,annual_spine.csv,AA49,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,MVR,MR13,coo_revenue,0.0,$m nominal ex GST,deduction,annual_spine.csv,AA50,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,MVR,Gross MVR,gross_mvr_revenue,468.1967134376274,$m nominal ex GST,calculated_rollup,official_annual.csv,AA51,mr1_revenue + mr2_revenue + coo_revenue,source_backed,BEFU26 official formula,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),3.979039320256561e-13,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,MVR,MVR admin,mvr_admin_revenue,72.7105674192725,$m nominal ex GST,deduction,annual_spine.csv,AA52,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,395.4861460183549,$m nominal ex GST,calculated_rollup,official_annual.csv,AA53,mr1_revenue + mr2_revenue - mvr_admin_revenue,source_backed,BEFU26 official formula,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),-5.684341886080802e-14,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2026,FY2026,MVR,MVR refunds,mvr_refunds,1.61137149711806,$m nominal ex GST,deduction,annual_spine.csv,AA54,nan,source_backed,BEFU26 official fixed component,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),0.0,current_basecase,basecase,Current planned path,available,,,,
